Rank	Score	Type	ID	Name	Description
2829	0	oe	ccsbBroad304_02036	ARHGEF7	Rho guanine nucleotide exchange factors
2830	0	oe	ccsbBroad304_00098	ARG1	Arginase
2831	0	oe	ccsbBroad304_02822	ARFIP2	-
2832	0	oe	ccsbBroad304_00097	ARF6	ADP-ribosylation factors
2833	0	oe	ccsbBroad304_00094	ARF1	ADP-ribosylation factors
2834	0	oe	ccsbBroad304_00085	APRT	-
2835	0	oe	ccsbBroad304_03683	APOM	Apolipoproteins
2836	0	oe	ccsbBroad304_00084	APOH	Apolipoproteins
2837	0	oe	ccsbBroad304_00081	APOC3	Apolipoproteins
2838	0	oe	ccsbBroad304_05838	APOC2	Apolipoproteins
2839	0	oe	ccsbBroad304_00080	APOA2	Apolipoproteins
2840	0	oe	ccsbBroad304_00079	APOA1	Apolipoproteins
2841	0	oe	ccsbBroad304_00077	APEX1	-
2842	0	oe	ccsbBroad304_02047	AP1S2	-
2843	0	oe	ccsbBroad304_01977	AOC3	Oxidoreductases
2844	0	oe	ccsbBroad304_00072	ANXA7	Annexins
2845	0	oe	ccsbBroad304_00070	ANXA5	Annexins
2846	0	oe	ccsbBroad304_05823	ANXA2	Annexins
2847	0	oe	ccsbBroad304_00066	ANG	Ribonucleases, RNase A
2848	0	oe	ccsbBroad304_00063	AMPD2	-
2849	0	oe	ccsbBroad304_00060	AMBP	Lipocalins
2850	0	oe	ccsbBroad304_04128	ALG9	Dolichyl D-mannosyl phosphate dependent mannosyltransferases
2851	0	oe	ccsbBroad304_08128	ALG5	Glycosyltransferase family 2 domain containing
2852	0	oe	ccsbBroad304_04478	ALG2	Glycosyltransferase group 1 domain containing
2853	0	oe	ccsbBroad304_01025	ALDH6A1	Aldehyde dehydrogenases
2854	0	oe	ccsbBroad304_05803	ALDH3B2	Aldehyde dehydrogenases
2855	0	oe	ccsbBroad304_00052	ALDH3A2	Aldehyde dehydrogenases
2856	0	oe	ccsbBroad304_05801	ALDH3A1	Aldehyde dehydrogenases
2857	0	oe	ccsbBroad304_00049	ALDH2	Aldehyde dehydrogenases
2858	0	oe	ccsbBroad304_05802	ALDH1B1	Aldehyde dehydrogenases
2859	0	oe	ccsbBroad304_00048	ALDH1A1	Aldehyde dehydrogenases
2860	0	oe	ccsbBroad304_03945	AKTIP	Ubiquitin-conjugating enzymes E2
2861	0	oe	ccsbBroad304_07529	AKT3	Akt (Protein kinase B)
2862	0	oe	ccsbBroad304_00046	AKT1	Akt (Protein kinase B)
2863	0	oe	ccsbBroad304_00429	AKR1C2	Aldo-keto reductases
2864	0	oe	ccsbBroad304_00055	AKR1B1	Aldo-keto reductases
2865	0	oe	ccsbBroad304_00044	AK2	Adenylate kinases
2866	0	oe	ccsbBroad304_05796	AK1	Adenylate kinases
2867	0	oe	ccsbBroad304_13810	AHCY	Adenosine turnover
2868	0	oe	ccsbBroad304_05792	AGTR1	Angiotensin receptors
2869	0	oe	ccsbBroad304_05791	AGT	Endogenous ligands
2870	0	oe	ccsbBroad304_02467	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferases
2871	0	oe	ccsbBroad304_00036	AFP	-
2872	0	oe	ccsbBroad304_00034	AES	-
2873	0	oe	ccsbBroad304_00033	ADSS	-
2874	0	oe	ccsbBroad304_00032	ADSL	-
2875	0	oe	ccsbBroad304_05786	ADRB2	GPCR / Class A : Adrenoceptors : beta
2876	0	oe	ccsbBroad304_00030	ADORA2B	GPCR / Class A : Adenosine receptors
2877	0	oe	ccsbBroad304_05782	ADORA2A	GPCR / Class A : Adenosine receptors
2878	0	oe	ccsbBroad304_05779	ADK	Adenosine turnover
2879	0	oe	ccsbBroad304_03565	ADI1	-
2880	0	oe	ccsbBroad304_13830	FOXN3	Forkhead boxes
2881	0	oe	ccsbBroad304_00024	ADCY3	Adenylyl cyclases
2882	0	oe	ccsbBroad304_04649	ADC	-
2883	0	oe	ccsbBroad304_02789	ADAT1	-
2884	0	oe	ccsbBroad304_00020	ACY1	-
2885	0	oe	ccsbBroad304_05767	ACVR1	Type I receptor serine/threonine kinases
2886	0	oe	ccsbBroad304_02313	ACTR3	-
2887	0	oe	ccsbBroad304_00016	ACTN4	EF-hand domain containing
2888	0	oe	ccsbBroad304_05763	ACTB	-
2889	0	oe	ccsbBroad304_00009	ACLY	-
2890	0	oe	ccsbBroad304_08888	ACD	-
2891	0	oe	ccsbBroad304_05759	ACAT2	Lanosterol biosynthesis pathway
2892	0	oe	ccsbBroad304_05758	ACADSB	-
2893	0	oe	ccsbBroad304_00006	ACADM	-
2894	0	oe	ccsbBroad304_05756	ACAA1	-
2895	0	oe	ccsbBroad304_07738	ABHD2	Abhydrolase domain containing
2896	0	oe	ccsbBroad304_03580	ABCF3	ATP binding cassette transporters / subfamily F
2897	0	oe	ccsbBroad304_07542	ABCF2	ATP binding cassette transporters / subfamily F
2898	0	oe	ccsbBroad304_05471	ABCB5	ATP binding cassette transporters / subfamily B
2899	0	oe	ccsbBroad304_00003	ABAT	GABA turnover
2900	0	cp	BRD-K72903603	zidovudine	Reverse transcriptase inhibitor
2901	0	cp	BRD-A23290232	westcort	Glucocorticoid receptor agonist
2902	0	cp	BRD-A99833829	bethanechol	Acetylcholine receptor agonist
2903	0	cp	BRD-K06335600	tizanidine	Adrenergic receptor agonist
2904	0	cp	BRD-A15493168	tetracycline	Bacterial 30S ribosomal subunit inhibitor
2905	0	cp	BRD-A50157456	terbutaline	Adrenergic receptor agonist
2906	0	cp	BRD-A13946108	sulindac	Cyclooxygenase inhibitor
2907	0	cp	BRD-K21520694	sulfacetamide	PABA antagonist
2908	0	cp	BRD-K11905747	spectinomycin	Bacterial 30S ribosomal subunit inhibitor
2909	0	cp	BRD-K28667793	pyrazinamide	Fatty acid synthase inhibitor
2910	0	cp	BRD-K48168960	propylthiouracil	Thyroid peroxidase inhibitor
2911	0	cp	BRD-K90885812	propantheline	Acetylcholine receptor antagonist
2912	0	cp	BRD-A53952395	prilocaine	Local anesthetic
2913	0	cp	BRD-K86873305	piperacillin	Bacterial cell wall synthesis inhibitor
2914	0	cp	BRD-A55815733	phylloquinone	Vitamin K
2915	0	cp	BRD-A65013509	oxybutynin	Acetylcholine receptor antagonist
2916	0	cp	BRD-A24228527	ofloxacin	Bacterial DNA gyrase inhibitor
2917	0	cp	BRD-K15262564	mupirocin	Isoleucyl-tRNA synthetase inhibitor
2918	0	cp	BRD-K82381502	acetylcholine	Acetylcholine receptor agonist
2919	0	cp	BRD-K13356952	methazolamide	Carbonic anhydrase inhibitor
2920	0	cp	BRD-K69688083	mestinon	Cholinesterase inhibitor
2921	0	cp	BRD-A79803969	memantine	Glutamate receptor antagonist
2922	0	cp	BRD-K82216340	medroxyprogesterone	progesterone receptor agonist
2923	0	cp	BRD-A31800922	procyclidine	Acetylcholine receptor antagonist
2924	0	cp	BRD-K43887077	dopamine	Dopamine receptor agonist
2925	0	cp	BRD-K36862742	hydroflumethiazide	Sodium/potassium/chloride transporter inhibitor
2926	0	cp	BRD-K73978287	hydrocortisone	Glucocorticoid receptor agonist
2927	0	cp	BRD-K08273968	griseofulvin	Tubulin inhibitor
2928	0	cp	BRD-K94353609	fluocinolone	Glucocorticoid receptor agonist
2929	0	cp	BRD-A75479906	rimantadine	Antiviral
2930	0	cp	BRD-K44497846	enalapril	ACE inhibitor
2931	0	cp	BRD-K81128206	edrophonium	Acetylcholinesterase inhibitor
2932	0	cp	BRD-A88774919	doxycycline	Bacterial 30S ribosomal subunit inhibitor
2933	0	cp	BRD-A13188892	doxazosin	Adrenergic receptor antagonist
2934	0	cp	BRD-K55930204	phenytoin	Hydantoin antiepileptic
2935	0	cp	BRD-A75368507	demeclocycline	Bacterial 30S ribosomal subunit inhibitor
2936	0	cp	BRD-K62363391	dapsone	Bacterial antifolate
2937	0	cp	BRD-K20920669	cromoglicic-acid	Immunosuppressant
2938	0	cp	BRD-A25067867	benzatropine	Acetylcholine receptor antagonist
2939	0	cp	BRD-A51182606	chloramphenicol	Protein synthesis inhibitor
2940	0	cp	BRD-K63641886	cefuroxime	Bacterial cell wall synthesis inhibitor
2941	0	cp	BRD-K70976396	cefoxitin	Bacterial cell wall synthesis inhibitor
2942	0	cp	BRD-K54529596	captopril	ACE inhibitor
2943	0	cp	BRD-A20239487	atenolol	Adrenergic receptor antagonist
2944	0	cp	BRD-A16754160	ampicillin	Bacterial cell wall synthesis inhibitor
2945	0	cp	BRD-K55044200	amoxicillin	Penicillin binding protein inhibitor
2946	0	cp	BRD-A16478930	amcinonide	Glucocorticoid receptor agonist
2947	0	cp	BRD-K03406345	azacitidine	DNA methyltransferase inhibitor
2948	0	cp	BRD-K96037667	norethindrone	Progesterone receptor agonist
2949	0	cp	BRD-K66766661	17-beta-estradiol	Estrogen receptor agonist
2950	0	cp	BRD-K98763141	niflumic-acid	Cyclooxygenase inhibitor
2951	0	cp	BRD-K98426715	tubacin	HDAC inhibitor
2952	0	cp	BRD-K93433262	alfacalcidol	Vitamin D receptor agonist
2953	0	cp	BRD-K90864987	cobalt(II)-chloride	HSP inducer
2954	0	cp	BRD-K90543092	levonorgestrel	Estrogen receptor agonist
2955	0	cp	BRD-K88568253	iproniazid	Monoamine oxidase inhibitor
2956	0	cp	BRD-K79602928	metformin	Insulin sensitizer
2957	0	cp	BRD-K74763371	bosentan	Endothelin receptor antagonist
2958	0	cp	BRD-K67977190	eprosartan	Angiotensin receptor antagonist
2959	0	cp	BRD-K67102207	phenylbutyrate	HDAC inhibitor
2960	0	cp	BRD-K55301415	abiraterone	17,20 lyase inhibitor
2961	0	cp	BRD-K52522949	NCH-51	HDAC inhibitor
2962	0	cp	BRD-K49519144	LY-2140023	Glutamate receptor agonist
2963	0	cp	BRD-K47679368	bromfenac	Cyclooxygenase inhibitor
2964	0	cp	BRD-K47323024	methapyrilene	Histamine receptor antagonist
2965	0	cp	BRD-K37194137	III606050	Cytochrome P450 inhibitor
2966	0	cp	BRD-K35573744	erbstatin-analog	EGFR inhibitor
2967	0	cp	BRD-K20197062	SA-94315	Caspase inhibitor
2968	0	cp	BRD-K17953061	staurosporine	PKC inhibitor
2969	0	cp	BRD-K12002134	megestrol	progesterone receptor agonist
2970	0	cp	BRD-K11433652	aspirin	Cyclooxygenase inhibitor
2971	0	cp	BRD-K10852020	tolcapone	Catechol O methyltransferase inhibitor
2972	0	cp	BRD-K04466929	Merck60	HDAC inhibitor
2973	0	cp	BRD-K02123250	JNJ-38877605	Tyrosine kinase inhibitor
2974	0	cp	BRD-A83892713	rifampicin	RNA polymerase inhibitor
2975	0	cp	BRD-A67605442	tetrahydrobiopterin	Nitric oxide stimulant
2976	0	cp	BRD-A64479082	quinidine	Sodium channel blocker
2977	0	cp	BRD-A51382177	fosinopril	ACE inhibitor
2978	0	cp	BRD-A31312900	montelukast	Leukotriene receptor antagonist
2979	0	cp	BRD-A29731977	17-hydroxyprogesterone-caproate	progesterone receptor agonist
2980	0	cp	BRD-A29644307	nomifensine	Dopamine uptake inhibitor
2981	0	cp	BRD-A25576662	streptozotocin	DNA alkylating agent
2982	0	cp	BRD-A09722536	cyclophosphamide	DNA alkylating agent
2983	0	cp	BRD-A07780951	orciprenaline	Adrenergic receptor agonist
2984	0	cp	BRD-A04308630	genipin	Choleretic agent
2985	0	cp	BRD-A91555231	norepinephrine	Adrenergic receptor agonist
2986	0	cp	BRD-K43797669	genistein	Tyrosine kinase inhibitor
2987	0	cp	BRD-K29582115	ziprasidone	Dopamine receptor antagonist
2988	0	cp	BRD-M30523314	vinorelbine	Tubulin inhibitor
2989	0	cp	BRD-K36627727	tamibarotene	Retinoid receptor agonist
2990	0	cp	BRD-U97083655	teicoplanin	Bacterial cell wall synthesis inhibitor
2991	0	cp	BRD-K15891719	tenofovir	Reverse transcriptase inhibitor
2992	0	cp	BRD-K66956375	oleoylethanolamide	Cannabinoid receptor agonist
2993	0	cp	BRD-K37720887	SB-525334	TGF beta receptor inhibitor
2994	0	cp	BRD-K07736136	VX-702	p38 MAPK inhibitor
2995	0	cp	BRD-K37130656	rivaroxaban	Coagulation inhibitor
2996	0	cp	BRD-M72442222	vicriviroc	CC chemokine receptor antagonist
2997	0	cp	BRD-K54472332	elvitegravir	HIV integrase inhibitor
2998	0	cp	BRD-K70511574	sunitinib	PLK inhibitor
2999	0	cp	BRD-K48722833	iloperidone	Dopamine receptor antagonist
3000	0	cp	BRD-K70557564	zosuquidar	P-glycoprotein inhibitor
3001	0	cp	BRD-K81783531	VX-222	HCV inhibitor
3002	0	cp	BRD-K89014967	AS-703026	MEK inhibitor
3003	0	cp	BRD-K91696562	orantinib	FGFR inhibitor
3004	0	cp	BRD-K91900765	VX-745	p38 MAPK inhibitor
3005	0	cp	BRD-K77008974	WYE-354	MTOR inhibitor
3006	0	cp	BRD-K73838513	cinacalcet	Calcium channel activator
3007	0	cp	BRD-K08206212	entecavir	Reverse transcriptase inhibitor
3008	0	cp	BRD-K07265709	razoxane	Chelating agent
3009	0	cp	BRD-K83837640	JNJ-26854165	HDAC inhibitor
3010	0	cp	BRD-A41692738	TGX-221	PI3K inhibitor
3011	0	cp	BRD-K83988098	alvespimycin	HSP inhibitor
3012	0	cp	BRD-K16485616	mocetinostat	HDAC inhibitor
3013	0	cp	BRD-K13514097	everolimus	MTOR inhibitor
3014	0	cp	BRD-K67578145	GDC-0879	RAF inhibitor
3015	0	cp	BRD-K28428262	brivanib	FGFR inhibitor
3016	0	cp	BRD-K02965346	SU-11274	Hepatocyte growth factor receptor inhibitor
3017	0	cp	BRD-K71035033	masitinib	KIT inhibitor
3018	0	cp	BRD-M64432851	sunitinib	FLT3 inhibitor
3019	0	cp	BRD-K74514084	pazopanib	KIT inhibitor
3020	0	cp	BRD-K85402309	dovitinib	EGFR inhibitor
3021	0	cp	BRD-K99749624	linifanib	PDGFR receptor inhibitor
3022	0	cp	BRD-K93331255	lypressin	Vasopressin receptor agonist
3023	0	cp	BRD-K77286328	reversine	Aurora kinase inhibitor
3024	0	cp	BRD-K33551950	radicicol	HSP inhibitor
3025	0	cp	BRD-K60460488	nelfinavir	HIV protease inhibitor
3026	0	cp	BRD-K46212057	voriconazole	Cytochrome P450 inhibitor
3027	0	cp	BRD-K09436313	prostaglandin	Prostanoid receptor antagonist
3028	0	cp	BRD-K36529613	PU-H71	HSP inhibitor
3029	0	cp	BRD-K55420858	mirin	MRE11A exonuclease inhibitor
3030	0	cp	BRD-K99451608	lopinavir	HIV protease inhibitor
3031	0	cp	BRD-K23192422	lestaurtinib	FLT3 inhibitor
3032	0	cp	BRD-A67748489	K3644	Kinesin-like spindle protein inhibitor
3033	0	cp	BRD-K36740062	GSK-1070916	Aurora kinase inhibitor
3034	0	cp	BRD-K78431006	crizotinib	ALK inhibitor
3035	0	cp	BRD-K51313569	palbociclib	CDK inhibitor
3036	0	cp	BRD-K93918653	quizartinib	FLT3 inhibitor
3037	0	cp	BRD-K82091397	SB-239063	p38 MAPK inhibitor
3038	0	cp	BRD-A29901043	KIN001-127	ITK inhibitor
3039	0	cp	BRD-K05804044	AZ-628	RAF inhibitor
3040	0	cp	BRD-K64800655	PHA-793887	CDK inhibitor
3041	0	cp	BRD-K13566078	BMS-345541	IKK inhibitor
3042	0	cp	BRD-K52751261	TAK-715	p38 MAPK inhibitor
3043	0	cp	BRD-K83963101	MLN-8054	Aurora kinase inhibitor
3044	0	cp	BRD-K81528515	nilotinib	ABL inhibitor
3045	0	cp	BRD-A45498368	WYE-125132	MTOR inhibitor
3046	0	cp	BRD-K86465814	HO-013	PPAR receptor agonist
3047	0	cp	BRD-A39646320	HC-toxin	HDAC inhibitor
3048	0	cp	BRD-A80775386	hyperforin	Cyclooxygenase inhibitor
3049	0	cp	BRD-K47539947	tetradecylthioacetic-acid	Lipid peroxidase inhibitor
3050	0	cp	BRD-K61480498	epoxycholesterol	LXR agonist
3051	0	cp	BRD-K00184207	GR-206	Aryl hydrocarbon receptor ligand
3052	0	cp	BRD-A96799240	4-hydroxyretinoic-acid	Retinoid receptor binder
3053	0	cp	BRD-K62012036	acitretin	Retinoid receptor agonist
3054	0	cp	BRD-K76723084	isotretinoin	Retinoid receptor agonist
3055	0	cp	BRD-K95402279	geranylgeraniol	Farnesyltransferase inhibitor
3056	0	cp	BRD-U01690642	acetyl-geranyl-cysteine	Isoprenylated protein methylation inhibitor
3057	0	cp	BRD-K75181824	acetyl-geranygeranyl-cysteine	Inhibitor of methyl esterification of geranylgeranylated proteins
3058	0	cp	BRD-K50720187	flupirtine	Glutamate receptor antagonist
3059	0	cp	BRD-K06080977	eicosatetraynoic-acid	Cyclooxygenase inhibitor
3060	0	cp	BRD-U08759356	EI-346-erlotinib-analog	EGFR inhibitor
3061	0	cp	BRD-K08115555	tyrphostin-AG-1288	TNF production inhibitor
3062	0	cp	BRD-A18497530	5-iodotubercidin	Adenosine kinase inhibitor
3063	0	cp	BRD-K32710582	EI-247	IGF-1 inhibitor
3064	0	cp	BRD-K80725632	lavendustin-c	EGFR inhibitor
3065	0	cp	BRD-A74904029	EI-231	Casein kinase inhibitor
3066	0	cp	BRD-K43764301	dexketoprofen	Cyclooxygenase inhibitor
3067	0	cp	BRD-K40255344	tyrphostin-A9	Protein tyrosine kinase inhibitor
3068	0	cp	BRD-A55756846	H-7	PKA inhibitor
3069	0	cp	BRD-K85985071	ellipticine	Topoisomerase inhibitor
3070	0	cp	BRD-K77625572	etomoxir	Carnitine palmitoyltransferase inhibitor
3071	0	cp	BRD-K64935403	ebelactone-b	Lipase inhibitor
3072	0	cp	BRD-K13087974	4,5-dianilinophthalimide	EGFR inhibitor
3073	0	cp	BRD-K53972329	ruxolitinib	JAK inhibitor
3074	0	cp	BRD-K35128472	2-aminopurine	Serine/threonine kinase inhibitor
3075	0	cp	BRD-A37837077	cyclazosin	Adrenergic receptor antagonist
3076	0	cp	BRD-A77118605	BML-ST330	Phospholipase inhibitor
3077	0	cp	BRD-K32610195	androstenedione	Cytochrome P450 inhibitor
3078	0	cp	BRD-K43880410	pregnenolone	glutamate receptor modulator
3079	0	cp	BRD-U66370498	androstanol	CAR antagonist
3080	0	cp	BRD-K24994810	androstenol	GABA receptor modulator
3081	0	cp	BRD-K24656285	farnesol	FXR agonist
3082	0	cp	BRD-K20986251	lithocholic-acid	FXR antagonist
3083	0	cp	BRD-K30743633	TCPOBOP	CAR agonist
3084	0	cp	BRD-K33572481	taurodeoxycholic-acid	Bile acid
3085	0	cp	BRD-K81062487	taurocholic-acid	Bile acid
3086	0	cp	BRD-K18135438	chenodeoxycholic-acid	11-beta-HSD1 inhibitor
3087	0	cp	BRD-K41170226	deoxycholic-acid	G protein-coupled receptor agonist
3088	0	cp	BRD-K43164539	cholic-acid	Bile acid
3089	0	cp	BRD-A11007541	BCI-hydrochloride	Protein phosphatase inhibitor
3090	0	cp	BRD-K73982490	BI-78D3	JNK inhibitor
3091	0	cp	BRD-K74733595	APHA-compound-8	HDAC inhibitor
3092	0	cp	BRD-K61341215	vecuronium	Acetylcholine receptor antagonist
3093	0	cp	BRD-A84327315	calcitriol	Vitamin D receptor agonist
3094	0	cp	BRD-K05977823	tenovins	SIRT inhibitor
3095	0	cp	BRD-K14880289	GW-501516	PPAR receptor agonist
3096	0	cp	BRD-K25311561	KU-55933	ATM kinase inhibitor
3097	0	cp	BRD-A80960055	celastrol	Anti-inflammatory
3098	0	cp	BRD-K04923131	GSK-3-inhibitor-IX	Glycogen synthase kinase inhibitor
3099	0	cp	BRD-A52193669	withaferin-a	IKK inhibitor
3100	0	cp	BRD-A80574334	oxalomalic-acid	Isocitrate dehydrogenase inhibitor
3101	0	cp	BRD-K76698671	HNHA	HDAC inhibitor
3102	0	cp	BRD-K22631935	neurodazine	Neurogenesis of non-pluripotent C2C12 myoblast inducer
3103	0	cp	BRD-K88551539	CAY-10585	HIF modulator
3104	0	cp	BRD-K32836707	CAY-10577	Casein kinase inhibitor
3105	0	cp	BRD-K63915849	AS-604850	PI3K inhibitor
3106	0	cp	BRD-K84085265	CG-930	JNK inhibitor
3107	0	cp	BRD-K83972459	JWE-035	Aurora kinase inhibitor
3108	0	cp	BRD-K72420232	WZ-4002	EGFR inhibitor
3109	0	cp	BRD-K64857848	XMD-885	Leucine rich repeat kinase inhibitor
3110	0	cp	BRD-K56957086	dacinostat	HDAC inhibitor
3111	0	cp	BRD-K50387473	XMD-892	MAP kinase inhibitor
3112	0	cp	BRD-K38615104	A-443644	AKT inhibitor
3113	0	cp	BRD-K24859147	KIN001-242	Protein kinase inhibitor
3114	0	cp	BRD-K09186807	KIN001-244	Phosphoinositide dependent kinase inhibitor
3115	0	cp	BRD-K01436366	XMD-1150	Leucine rich repeat kinase inhibitor
3116	0	cp	BRD-A60245366	AS-601245	JNK inhibitor
3117	0	cp	BRD-A24381660	zeranol	Estrogen receptor agonist
3118	0	cp	BRD-K71289571	zafirlukast	Leukotriene receptor antagonist
3119	0	cp	BRD-A01826957	xanthinol	Vasodilator
3120	0	cp	BRD-K59753975	vindesine	Tubulin inhibitor
3121	0	cp	BRD-K82109576	vincristine	Tubulin inhibitor
3122	0	cp	BRD-K46435977	valaciclovir	DNA polymerase inhibitor
3123	0	cp	BRD-A68589262	troxipide	Glucosamine synthetase stimulant
3124	0	cp	BRD-K50866992	tropisetron	Serotonin receptor antagonist
3125	0	cp	BRD-A92630576	trimebutine	Opioid receptor agonist
3126	0	cp	BRD-K04196797	oxcarbazepine	Sodium channel blocker
3127	0	cp	BRD-K68202742	trichostatin-a	HDAC inhibitor
3128	0	cp	BRD-A61856038	tremulacin	Lipoxygenase inhibitor
3129	0	cp	BRD-K04412738	tramadol	Norepinephrine reuptake inhibitor
3130	0	cp	BRD-A41450521	tosufloxacin	Bacterial DNA gyrase inhibitor
3131	0	cp	BRD-K29653726	topiramate	Carbonic anhydrase inhibitor
3132	0	cp	BRD-K54316499	tolterodine	Acetylcholine receptor antagonist
3133	0	cp	BRD-K89125793	tinidazole	Antiprotozoal
3134	0	cp	BRD-K10467831	tibolone	Androgen receptor agonist
3135	0	cp	BRD-K60160658	tiagabine	GABA uptake inhibitor
3136	0	cp	BRD-K94887716	TFMPP	Serotonin receptor agonist
3137	0	cp	BRD-K32744045	disulfiram	Aldehyde dehydrogenase inhibitor
3138	0	cp	BRD-K94649603	taxifolin	Opioid receptor antagonist
3139	0	cp	BRD-K44094599	tacrolimus	Calcineurin inhibitor
3140	0	cp	BRD-K50938287	sumatriptan	Serotonin receptor agonist
3141	0	cp	BRD-A72441487	stiripentol	GABA uptake inhibitor
3142	0	cp	BRD-A23359898	sibutramine	Serotonin reuptake inhibitor
3143	0	cp	BRD-K91733562	secoisolariciresinol	Antioxidant
3144	0	cp	BRD-A88254928	salbutamol	Adrenergic receptor agonist
3145	0	cp	BRD-K62374253	rufloxacin	Bacterial DNA gyrase inhibitor
3146	0	cp	BRD-K81855038	roxatidine	Histamine receptor antagonist
3147	0	cp	BRD-K50938786	ropivacaine	Sodium channel blocker
3148	0	cp	BRD-A27489425	rolitetracycline	Bacterial 30S ribosomal subunit inhibitor
3149	0	cp	BRD-K51485625	ritonavir	HIV protease inhibitor
3150	0	cp	BRD-K70490179	rimcazole	Sigma receptor antagonist
3151	0	cp	BRD-K30563334	rifabutin	Protein synthesis inhibitor
3152	0	cp	BRD-A56245458	reichstein	Androgen receptor antagonist
3153	0	cp	BRD-K89348303	ramipril	ACE inhibitor
3154	0	cp	BRD-A39390670	rabeprazole	ATPase inhibitor
3155	0	cp	BRD-K92870997	pterostilbene	Cyclooxygenase inhibitor
3156	0	cp	BRD-K85090592	pilocarpine	Acetylcholine receptor agonist
3157	0	cp	BRD-K43236057	piceid	ICAM1 inhibitor
3158	0	cp	BRD-A37052580	physostigmine	Acetylcholinesterase inhibitor
3159	0	cp	BRD-K22009844	phenprobamate	Muscle relaxant
3160	0	cp	BRD-A80793822	pemoline	Dopamine receptor agonist
3161	0	cp	BRD-K55034111	pefloxacin	Bacterial DNA gyrase inhibitor
3162	0	cp	BRD-K13800121	parecoxib	Cyclooxygenase inhibitor
3163	0	cp	BRD-A84134924	pancuronium	Acetylcholine receptor antagonist
3164	0	cp	BRD-K08924299	palonosetron	Serotonin receptor antagonist
3165	0	cp	BRD-A14208071	oxyphenonium	Cholinergic receptor antagonist
3166	0	cp	BRD-A23637604	oxymetholone	Androgen receptor agonist
3167	0	cp	BRD-K23369905	oxiconazole	Bacterial cell wall synthesis inhibitor
3168	0	cp	BRD-K63343048	orlistat	Lipase inhibitor
3169	0	cp	BRD-K67637637	olopatadine	Histamine receptor antagonist
3170	0	cp	BRD-K05350981	oligomycin-c	ATPase inhibitor
3171	0	cp	BRD-K18895904	olanzapine	Dopamine receptor antagonist
3172	0	cp	BRD-A24543851	nornicotine	Acetylcholine receptor agonist
3173	0	cp	BRD-A12560204	nitrendipine	Calcium channel blocker
3174	0	cp	BRD-K57930253	nitrazepam	Benzodiazepine receptor agonist
3175	0	cp	BRD-K96471533	nitazoxanide	Pyruvate ferredoxin oxidoreductase inhibitor
3176	0	cp	BRD-A96107863	nisoldipine	Calcium channel blocker
3177	0	cp	BRD-K70883034	nimetazepam	GABA receptor agonist
3178	0	cp	BRD-K32311154	nifekalant	Potassium channel blocker
3179	0	cp	BRD-K28912512	nicotinamide	Protein synthesis stimulant
3180	0	cp	BRD-K12102668	nialamide	Monoamine oxidase inhibitor
3181	0	cp	BRD-K44353683	nateglinide	Insulin secretagogue
3182	0	cp	BRD-K04710043	hexamethylenebisacetamide	AKT inhibitor
3183	0	cp	BRD-K66615216	moxifloxacin	Bacterial DNA gyrase inhibitor
3184	0	cp	BRD-A39052811	mosapride	Serotonin receptor agonist
3185	0	cp	BRD-K02227374	milnacipran	Serotonin reuptake inhibitor
3186	0	cp	BRD-K44779798	miglitol	Glucosidase inhibitor
3187	0	cp	BRD-K00532621	midazolam	Benzodiazepine receptor agonist
3188	0	cp	BRD-K88679075	methandriol	Androgenic steroid
3189	0	cp	BRD-K18523449	mestanolone	Androgenic steroid
3190	0	cp	BRD-K01612348	meropenem	Bacterial cell wall synthesis inhibitor
3191	0	cp	BRD-A03216249	mepivacaine	Potassium channel blocker
3192	0	cp	BRD-K41051431	mecillinam	Bacterial cell wall synthesis inhibitor
3193	0	cp	BRD-K39983086	loteprednol	Glucocorticoid receptor agonist
3194	0	cp	BRD-A11990600	lorazepam	Benzodiazepine receptor agonist
3195	0	cp	BRD-K62858456	lomerizine	Calcium channel blocker
3196	0	cp	BRD-K66206289	lobeline	Acetylcholine receptor antagonist
3197	0	cp	BRD-K09471561	levofloxacin	Bacterial DNA gyrase inhibitor
3198	0	cp	BRD-K27184429	levocetirizine	Histamine receptor antagonist
3199	0	cp	BRD-K49404994	levetiracetam	Calcium channel blocker
3200	0	cp	BRD-A49172652	lansoprazole	ATPase inhibitor
3201	0	cp	BRD-A52282606	lacidipine	Calcium channel blocker
3202	0	cp	BRD-K22227508	targinine	Nitric oxide synthase inhibitor
3203	0	cp	BRD-K59456551	methotrexate	Dihydrofolate reductase inhibitor
3204	0	cp	BRD-K96134740	kitasamycin	Protein synthesis inhibitor
3205	0	cp	BRD-K30097969	pitavastatin	HMGCR inhibitor
3206	0	cp	BRD-K73991644	isoquercetin	Aldose reductase inhibitor
3207	0	cp	BRD-K33226500	indinavir	HIV protease inhibitor
3208	0	cp	BRD-A24191444	ifenprodil	Adrenergic receptor antagonist
3209	0	cp	BRD-K37516142	idebenone	Calcium channel modulator
3210	0	cp	BRD-K98493452	honokiol	AKT inhibitor
3211	0	cp	BRD-K59570838	homoveratrylamine	Dopamine analog
3212	0	cp	BRD-K33312228	halometasone	Glucocorticoid receptor agonist
3213	0	cp	BRD-K10860596	granisetron	Serotonin receptor antagonist
